2 4 29 // magic number - today's date
# HD X rovibrational transition probabilities (25 June 2002, PCS)
# P. C. Stancil (2002, unpublished)
#
# NB - these are preliminary and may not be consistent with energy_X.dat!!!
#
# See P. C. Stancil & A. Dalgarno, ApJ 490, 76 (1997) for
#     details on the potential. Quadrupole moment from
#     L. Wolniewicz, I. Simbotin, & A. Dalgarno, ApJS 115, 293 (1998)
# for  X-X transition
#
#n1	v1	J1	n0	v0	J0	A
0	5	25	0	0	23	2.7009E-09
0	5	25	0	0	24	2.2087E-06
0	5	25	0	0	25	1.9683E-10
0	5	25	0	0	26	4.1864E-08
0	5	25	0	0	27	1.3355E-10
0	5	25	0	1	23	1.7649E-08
0	5	25	0	1	24	1.2772E-05
0	5	25	0	1	25	4.4385E-09
0	5	25	0	1	26	3.4027E-08
0	5	25	0	1	27	1.6859E-09
0	5	25	0	2	23	2.0498E-08
0	5	25	0	2	24	4.1254E-05
0	5	25	0	2	25	4.2413E-08
0	5	25	0	2	26	9.5304E-09
0	5	25	0	2	27	2.4753E-09
0	5	25	0	3	23	5.7612E-08
0	5	25	0	3	24	8.3189E-05
0	5	25	0	3	25	1.1150E-07
0	5	25	0	3	26	1.8923E-06
0	5	25	0	3	27	6.4909E-10
0	5	25	0	4	23	1.0393E-06
0	5	25	0	4	24	1.4820E-04
0	5	25	0	4	25	1.0376E-08
0	5	25	0	4	26	3.5123E-07
0	5	25	0	5	23	4.3602E-07
0	5	25	0	5	24	4.2188E-05
0	5	25	0	6	23	1.1141E-16
0	5	26	0	0	24	2.3639E-09
0	5	26	0	0	25	1.7612E-06
0	5	26	0	0	26	2.0790E-10
0	5	26	0	0	27	1.6006E-08
0	5	26	0	0	28	1.2651E-10
0	5	26	0	1	24	1.3750E-08
0	5	26	0	1	25	1.1399E-05
0	5	26	0	1	26	4.5900E-09
0	5	26	0	1	27	1.6492E-08
0	5	26	0	1	28	1.5312E-09
0	5	26	0	2	24	9.0827E-09
0	5	26	0	2	25	3.7133E-05
0	5	26	0	2	26	4.1520E-08
0	5	26	0	2	27	3.7583E-08
0	5	26	0	2	28	1.9122E-09
0	5	26	0	3	24	1.0856E-07
0	5	26	0	3	25	7.7764E-05
0	5	26	0	3	26	9.7256E-08
0	5	26	0	3	27	1.8480E-06
0	5	26	0	3	28	5.3266E-10
0	5	26	0	4	24	1.1364E-06
0	5	26	0	4	25	1.3889E-04
0	5	26	0	4	26	7.0949E-09
0	5	26	0	4	27	2.7484E-07
0	5	26	0	5	24	4.1097E-07
0	5	26	0	5	25	3.8979E-05
0	5	26	0	6	24	7.0196E-14
0	5	27	0	0	25	2.0187E-09
0	5	27	0	0	26	1.3766E-06
0	5	27	0	0	27	2.2067E-10
0	5	27	0	0	28	2.9742E-09
0	5	27	0	0	29	1.2031E-10
0	5	27	0	1	25	1.0078E-08
0	5	27	0	1	26	1.0114E-05
0	5	27	0	1	27	4.7593E-09
0	5	27	0	1	28	6.6707E-09
0	5	27	0	1	29	1.3725E-09
0	5	27	0	2	25	2.0040E-09
0	5	27	0	2	26	3.2997E-05
0	5	27	0	2	27	4.0350E-08
0	5	27	0	2	28	9.2188E-08
0	5	27	0	2	29	1.4011E-09
0	5	27	0	3	25	1.7446E-07
0	5	27	0	3	26	7.2913E-05
0	5	27	0	3	27	8.2870E-08
0	5	27	0	3	28	1.7176E-06
0	5	27	0	3	29	4.2457E-10
0	5	27	0	4	25	1.2078E-06
0	5	27	0	4	26	1.2819E-04
0	5	27	0	4	27	4.5271E-09
0	5	27	0	4	28	2.0888E-07
0	5	27	0	5	25	3.7550E-07
0	5	27	0	5	26	3.5351E-05
0	5	27	0	6	25	9.9599E-13
0	5	28	0	0	26	1.6704E-09
0	5	28	0	0	27	1.0863E-06
0	5	28	0	0	28	2.3566E-10
0	5	28	0	0	29	2.9316E-12
0	5	28	0	0	30	1.1479E-10
0	5	28	0	1	26	6.7369E-09
0	5	28	0	1	27	8.9774E-06
0	5	28	0	1	28	4.9470E-09
0	5	28	0	1	29	2.5651E-09
0	5	28	0	1	30	1.2081E-09
0	5	28	0	2	26	7.4392E-11
0	5	28	0	2	27	2.8927E-05
0	5	28	0	2	28	3.8813E-08
0	5	28	0	2	29	1.7999E-07
0	5	28	0	2	30	9.5646E-10
0	5	28	0	3	26	2.5345E-07
0	5	28	0	3	27	6.8619E-05
0	5	28	0	3	28	6.8508E-08
0	5	28	0	3	29	1.5072E-06
0	5	28	0	3	30	3.2302E-10
0	5	28	0	4	26	1.2454E-06
0	5	28	0	4	27	1.1611E-04
0	5	28	0	4	28	2.6230E-09
0	5	28	0	4	29	1.5292E-07
0	5	28	0	5	26	3.3057E-07
0	5	28	0	5	27	3.1345E-05
0	5	28	0	6	26	5.3017E-12
0	6	0	0	0	1	3.5042E-06
0	6	0	0	0	2	1.0436E-12
0	6	0	0	1	1	1.4188E-05
0	6	0	0	1	2	2.3458E-10
0	6	0	0	2	1	6.7363E-05
0	6	0	0	2	2	1.1571E-08
0	6	0	0	3	1	1.2616E-04
0	6	0	0	3	2	1.8762E-07
0	6	0	0	4	1	1.0647E-04
0	6	0	0	4	2	1.1769E-06
0	6	0	0	5	1	5.4250E-05
0	6	0	0	5	2	5.3615E-07
0	6	1	0	0	0	1.4319E-06
0	6	1	0	0	1	8.9837E-12
0	6	1	0	0	2	2.1103E-06
0	6	1	0	0	3	1.0971E-11
0	6	1	0	1	0	6.1730E-06
0	6	1	0	1	1	5.6998E-10
0	6	1	0	1	2	8.1070E-06
0	6	1	0	1	3	2.7036E-12
0	6	1	0	2	0	2.8591E-05
0	6	1	0	2	1	1.1129E-08
0	6	1	0	2	2	3.9101E-05
0	6	1	0	2	3	3.0415E-09
0	6	1	0	3	0	5.4633E-05
0	6	1	0	3	1	1.1892E-07
0	6	1	0	3	2	7.2324E-05
0	6	1	0	3	3	7.8098E-08
0	6	1	0	4	0	5.0512E-05
0	6	1	0	4	1	5.8360E-07
0	6	1	0	4	2	5.7730E-05
0	6	1	0	4	3	5.9728E-07
0	6	1	0	5	0	2.9632E-05
0	6	1	0	5	1	2.4499E-07
0	6	1	0	5	2	2.7070E-05
0	6	1	0	5	3	2.8168E-07
0	6	1	0	6	0	1.7804E-08
0	6	2	0	0	0	2.5664E-11
0	6	2	0	0	1	1.8942E-06
0	6	2	0	0	2	6.7383E-12
0	6	2	0	0	3	1.7186E-06
0	6	2	0	0	4	2.5681E-11
0	6	2	0	1	0	7.7922E-10
0	6	2	0	1	1	8.2863E-06
0	6	2	0	1	2	4.1483E-10
0	6	2	0	1	3	6.1727E-06
0	6	2	0	1	4	4.7281E-11
0	6	2	0	2	0	1.0493E-08
0	6	2	0	2	1	3.8004E-05
0	6	2	0	2	2	8.0138E-09
0	6	2	0	2	3	3.0298E-05
0	6	2	0	2	4	7.3314E-10
0	6	2	0	3	0	8.6174E-08
0	6	2	0	3	1	7.3220E-05
0	6	2	0	3	2	8.5149E-08
0	6	2	0	3	3	5.5246E-05
0	6	2	0	3	4	4.3751E-08
0	6	2	0	4	0	3.4690E-07
0	6	2	0	4	1	7.0309E-05
0	6	2	0	4	2	4.1527E-07
0	6	2	0	4	3	4.1345E-05
0	6	2	0	4	4	4.2543E-07
0	6	2	0	5	0	1.3048E-07
0	6	2	0	5	1	4.3841E-05
0	6	2	0	5	2	1.7244E-07
0	6	2	0	5	3	1.7638E-05
0	6	2	0	5	4	2.0486E-07
0	6	2	0	6	0	3.7210E-12
0	6	2	0	6	1	1.6832E-07
0	6	3	0	0	1	6.7048E-11
0	6	3	0	0	2	2.2222E-06
0	6	3	0	0	3	6.7432E-12
0	6	3	0	0	4	1.4827E-06
0	6	3	0	0	5	4.2067E-11
0	6	3	0	1	1	1.6404E-09
0	6	3	0	1	2	9.7978E-06
0	6	3	0	1	3	3.9786E-10
0	6	3	0	1	4	4.9166E-06
0	6	3	0	1	5	1.8616E-10
0	6	3	0	2	1	1.8934E-08
0	6	3	0	2	2	4.4524E-05
0	6	3	0	2	3	7.5687E-09
0	6	3	0	2	4	2.4575E-05
0	6	3	0	2	5	2.7147E-11
0	6	3	0	3	1	1.3616E-07
0	6	3	0	3	2	8.6423E-05
0	6	3	0	3	3	7.9755E-08
0	6	3	0	3	4	4.4083E-05
0	6	3	0	3	5	2.4502E-08
0	6	3	0	4	1	4.8750E-07
0	6	3	0	4	2	8.5854E-05
0	6	3	0	4	3	3.8533E-07
0	6	3	0	4	4	3.0601E-05
0	6	3	0	4	5	3.2192E-07
0	6	3	0	5	1	1.6623E-07
0	6	3	0	5	2	5.6638E-05
0	6	3	0	5	3	1.5743E-07
0	6	3	0	5	4	1.1701E-05
0	6	3	0	5	5	1.5609E-07
0	6	3	0	6	1	5.9914E-11
0	6	3	0	6	2	5.9343E-07
0	6	4	0	0	2	1.2836E-10
0	6	4	0	0	3	2.4977E-06
0	6	4	0	0	4	7.1646E-12
0	6	4	0	0	5	1.3044E-06
0	6	4	0	0	6	5.7977E-11
0	6	4	0	1	2	2.7269E-09
0	6	4	0	1	3	1.1072E-05
0	6	4	0	1	4	4.0122E-10
0	6	4	0	1	5	3.9618E-06
0	6	4	0	1	6	3.6759E-10
0	6	4	0	2	2	2.8021E-08
0	6	4	0	2	3	4.9824E-05
0	6	4	0	2	4	7.4852E-09
0	6	4	0	2	5	2.0132E-05
0	6	4	0	2	6	1.6846E-10
0	6	4	0	3	2	1.8039E-07
0	6	4	0	3	3	9.7386E-05
0	6	4	0	3	4	7.8032E-08
0	6	4	0	3	5	3.5448E-05
0	6	4	0	3	6	1.2685E-08
0	6	4	0	4	2	5.7969E-07
0	6	4	0	4	3	9.9776E-05
0	6	4	0	4	4	3.7236E-07
0	6	4	0	4	5	2.2522E-05
0	6	4	0	4	6	2.4725E-07
0	6	4	0	5	2	1.7530E-07
0	6	4	0	5	3	6.9376E-05
0	6	4	0	5	4	1.4886E-07
0	6	4	0	5	5	7.5683E-06
0	6	4	0	5	6	1.1895E-07
0	6	4	0	6	2	3.4417E-10
0	6	4	0	6	3	1.4083E-06
0	6	5	0	0	3	2.1086E-10
0	6	5	0	0	4	2.7300E-06
0	6	5	0	0	5	7.8175E-12
0	6	5	0	0	6	1.1519E-06
0	6	5	0	0	7	7.1975E-11
0	6	5	0	1	3	4.0452E-09
0	6	5	0	1	4	1.2196E-05
0	6	5	0	1	5	4.1268E-10
0	6	5	0	1	6	3.2065E-06
0	6	5	0	1	7	5.5962E-10
0	6	5	0	2	3	3.7897E-08
0	6	5	0	2	4	5.4250E-05
0	6	5	0	2	5	7.5246E-09
0	6	5	0	2	6	1.6483E-05
0	6	5	0	2	7	7.9977E-10
0	6	5	0	3	3	2.2185E-07
0	6	5	0	3	4	1.0675E-04
0	6	5	0	3	5	7.7436E-08
0	6	5	0	3	6	2.8412E-05
0	6	5	0	3	7	5.6109E-09
0	6	5	0	4	3	6.4395E-07
0	6	5	0	4	4	1.1253E-04
0	6	5	0	4	5	3.6388E-07
0	6	5	0	4	6	1.6248E-05
0	6	5	0	4	7	1.9008E-07
0	6	5	0	5	3	1.6805E-07
0	6	5	0	5	4	8.2218E-05
0	6	5	0	5	5	1.4156E-07
0	6	5	0	5	6	4.6681E-06
0	6	5	0	5	7	8.9317E-08
0	6	5	0	6	3	1.2172E-09
0	6	5	0	6	4	2.6898E-06
0	6	6	0	0	4	3.1414E-10
0	6	6	0	0	5	2.9089E-06
0	6	6	0	0	6	8.6569E-12
0	6	6	0	0	7	1.0088E-06
0	6	6	0	0	8	8.3243E-11
0	6	6	0	1	4	5.5700E-09
0	6	6	0	1	5	1.3201E-05
0	6	6	0	1	6	4.2903E-10
0	6	6	0	1	7	2.6080E-06
0	6	6	0	1	8	7.4091E-10
0	6	6	0	2	4	4.8332E-08
0	6	6	0	2	5	5.7858E-05
0	6	6	0	2	6	7.6253E-09
0	6	6	0	2	7	1.3431E-05
0	6	6	0	2	8	1.6871E-09
0	6	6	0	3	4	2.6021E-07
0	6	6	0	3	5	1.1461E-04
0	6	6	0	3	6	7.7319E-08
0	6	6	0	3	7	2.2592E-05
0	6	6	0	3	8	1.7934E-09
0	6	6	0	4	4	6.8510E-07
0	6	6	0	4	5	1.2406E-04
0	6	6	0	4	6	3.5674E-07
0	6	6	0	4	7	1.1377E-05
0	6	6	0	4	8	1.4554E-07
0	6	6	0	5	4	1.4891E-07
0	6	6	0	5	5	9.5032E-05
0	6	6	0	5	6	1.3432E-07
0	6	6	0	5	7	2.6843E-06
0	6	6	0	5	8	6.5641E-08
0	6	6	0	6	4	3.2322E-09
0	6	6	0	6	5	4.4708E-06
0	6	7	0	0	5	4.3612E-10
0	6	7	0	0	6	3.0163E-06
0	6	7	0	0	7	9.6664E-12
0	6	7	0	0	8	8.6453E-07
0	6	7	0	0	9	9.1457E-11
0	6	7	0	1	5	7.2549E-09
0	6	7	0	1	6	1.4099E-05
0	6	7	0	1	7	4.4898E-10
0	6	7	0	1	8	2.1394E-06
0	6	7	0	1	9	8.9812E-10
0	6	7	0	2	5	5.8956E-08
0	6	7	0	2	6	6.0633E-05
0	6	7	0	2	7	7.7637E-09
0	6	7	0	2	8	1.0874E-05
0	6	7	0	2	9	2.6655E-09
0	6	7	0	3	5	2.9435E-07
0	6	7	0	3	6	1.2090E-04
0	6	7	0	3	7	7.7441E-08
0	6	7	0	3	8	1.7772E-05
0	6	7	0	3	9	2.0784E-10
0	6	7	0	4	5	7.0445E-07
0	6	7	0	4	6	1.3420E-04
0	6	7	0	4	7	3.4981E-07
0	6	7	0	4	8	7.6518E-06
0	6	7	0	4	9	1.1079E-07
0	6	7	0	5	5	1.2147E-07
0	6	7	0	5	6	1.0759E-04
0	6	7	0	5	7	1.2676E-07
0	6	7	0	5	8	1.3905E-06
0	6	7	0	5	9	4.7035E-08
0	6	7	0	6	5	7.0876E-09
0	6	7	0	6	6	6.7397E-06
0	6	8	0	0	6	5.7321E-10
0	6	8	0	0	7	3.0329E-06
0	6	8	0	0	8	1.0836E-11
0	6	8	0	0	9	7.1301E-07
0	6	8	0	0	10	9.6655E-11
0	6	8	0	1	6	9.0378E-09
0	6	8	0	1	7	1.4899E-05
0	6	8	0	1	8	4.7182E-10
0	6	8	0	1	9	1.7785E-06
0	6	8	0	1	10	1.0243E-09
0	6	8	0	2	6	6.9332E-08
0	6	8	0	2	7	6.2558E-05
0	6	8	0	2	8	7.9282E-09
0	6	8	0	2	9	8.7443E-06
0	6	8	0	2	10	3.6204E-09
0	6	8	0	3	6	3.2296E-07
0	6	8	0	3	7	1.2553E-04
0	6	8	0	3	8	7.7688E-08
0	6	8	0	3	9	1.3804E-05
0	6	8	0	3	10	8.5951E-11
0	6	8	0	4	6	7.0272E-07
0	6	8	0	4	7	1.4275E-04
0	6	8	0	4	8	3.4259E-07
0	6	8	0	4	9	4.8723E-06
0	6	8	0	4	10	8.3839E-08
0	6	8	0	5	6	8.9512E-08
0	6	8	0	5	7	1.1962E-04
0	6	8	0	5	8	1.1880E-07
0	6	8	0	5	9	6.0737E-07
0	6	8	0	5	10	3.2764E-08
0	6	8	0	6	6	1.3537E-08
0	6	8	0	6	7	9.4432E-06
0	6	9	0	0	7	7.2057E-10
0	6	9	0	0	8	2.9440E-06
0	6	9	0	0	9	1.2158E-11
0	6	9	0	0	10	5.5364E-07
0	6	9	0	0	11	9.9114E-11
0	6	9	0	1	7	1.0847E-08
0	6	9	0	1	8	1.5600E-05
0	6	9	0	1	9	4.9705E-10
0	6	9	0	1	10	1.5036E-06
0	6	9	0	1	11	1.1171E-09
0	6	9	0	2	7	7.9009E-08
0	6	9	0	2	8	6.3645E-05
0	6	9	0	2	9	8.1117E-09
0	6	9	0	2	10	6.9891E-06
0	6	9	0	2	11	4.4780E-09
0	6	9	0	3	7	3.4485E-07
0	6	9	0	3	8	1.2846E-04
0	6	9	0	3	9	7.7997E-08
0	6	9	0	3	10	1.0570E-05
0	6	9	0	3	11	8.4387E-10
0	6	9	0	4	7	6.8101E-07
0	6	9	0	4	8	1.4951E-04
0	6	9	0	4	9	3.3481E-07
0	6	9	0	4	10	2.8702E-06
0	6	9	0	4	11	6.3122E-08
0	6	9	0	5	7	5.7154E-08
0	6	9	0	5	8	1.3085E-04
0	6	9	0	5	9	1.1046E-07
0	6	9	0	5	10	1.8964E-07
0	6	9	0	5	11	2.2127E-08
0	6	9	0	6	7	2.3274E-08
0	6	9	0	6	8	1.2494E-05
0	6	10	0	0	8	8.7253E-10
0	6	10	0	0	9	2.7457E-06
0	6	10	0	0	10	1.3622E-11
0	6	10	0	0	11	3.9259E-07
0	6	10	0	0	12	9.9243E-11
0	6	10	0	1	8	1.2605E-08
0	6	10	0	1	9	1.6188E-05
0	6	10	0	1	10	5.2427E-10
0	6	10	0	1	11	1.2933E-06
0	6	10	0	1	12	1.1777E-09
0	6	10	0	2	8	8.7564E-08
0	6	10	0	2	9	6.3939E-05
0	6	10	0	2	10	8.3091E-09
0	6	10	0	2	11	5.5600E-06
0	6	10	0	2	12	5.1957E-09
0	6	10	0	3	8	3.5915E-07
0	6	10	0	3	9	1.2973E-04
0	6	10	0	3	10	7.8324E-08
0	6	10	0	3	11	7.9705E-06
0	6	10	0	3	12	2.0468E-09
0	6	10	0	4	8	6.4115E-07
0	6	10	0	4	9	1.5439E-04
0	6	10	0	4	10	3.2633E-07
0	6	10	0	4	11	1.5005E-06
0	6	10	0	4	12	4.7346E-08
0	6	10	0	5	8	2.8706E-08
0	6	10	0	5	9	1.4107E-04
0	6	10	0	5	10	1.0181E-07
0	6	10	0	5	11	2.0781E-08
0	6	10	0	5	12	1.4442E-08
0	6	10	0	6	8	3.6815E-08
0	6	10	0	6	9	1.5780E-05
0	6	11	0	0	9	1.0230E-09
0	6	11	0	0	10	2.4506E-06
0	6	11	0	0	11	1.5219E-11
0	6	11	0	0	12	2.4263E-07
0	6	11	0	0	13	9.7504E-11
0	6	11	0	1	9	1.4241E-08
0	6	11	0	1	10	1.6635E-05
0	6	11	0	1	11	5.5315E-10
0	6	11	0	1	12	1.1262E-06
0	6	11	0	1	13	1.2093E-09
0	6	11	0	2	9	9.4633E-08
0	6	11	0	2	10	6.3515E-05
0	6	11	0	2	11	8.5169E-09
0	6	11	0	2	12	4.4092E-06
0	6	11	0	2	13	5.7552E-09
0	6	11	0	3	9	3.6532E-07
0	6	11	0	3	10	1.2942E-04
0	6	11	0	3	11	7.8640E-08
0	6	11	0	3	12	5.9146E-06
0	6	11	0	3	13	3.3835E-09
0	6	11	0	4	9	5.8575E-07
0	6	11	0	4	10	1.5734E-04
0	6	11	0	4	11	3.1706E-07
0	6	11	0	4	12	6.3717E-07
0	6	11	0	4	13	3.5441E-08
0	6	11	0	5	9	8.3921E-09
0	6	11	0	5	10	1.5005E-04
0	6	11	0	5	11	9.2957E-08
0	6	11	0	5	12	9.6376E-09
0	6	11	0	5	13	9.0753E-09
0	6	11	0	6	9	5.4405E-08
0	6	11	0	6	10	1.9173E-05
0	6	12	0	0	10	1.1662E-09
0	6	12	0	0	11	2.0892E-06
0	6	12	0	0	12	1.6935E-11
0	6	12	0	0	13	1.2018E-07
0	6	12	0	0	14	9.4352E-11
0	6	12	0	1	10	1.5686E-08
0	6	12	0	1	11	1.6892E-05
0	6	12	0	1	12	5.8338E-10
0	6	12	0	1	13	9.8294E-07
0	6	12	0	1	14	1.2162E-09
0	6	12	0	2	10	9.9938E-08
0	6	12	0	2	11	6.2455E-05
0	6	12	0	2	12	8.7323E-09
0	6	12	0	2	13	3.4880E-06
0	6	12	0	2	14	6.1549E-09
0	6	12	0	3	10	3.6327E-07
0	6	12	0	3	11	1.2771E-04
0	6	12	0	3	12	7.8920E-08
0	6	12	0	3	13	4.3179E-06
0	6	12	0	3	14	4.6438E-09
0	6	12	0	4	10	5.1810E-07
0	6	12	0	4	11	1.5840E-04
0	6	12	0	4	12	3.0693E-07
0	6	12	0	4	13	1.7045E-07
0	6	12	0	4	14	2.6530E-08
0	6	12	0	5	10	4.9485E-11
0	6	12	0	5	11	1.5765E-04
0	6	12	0	5	12	8.4011E-08
0	6	12	0	5	13	8.7089E-08
0	6	12	0	5	14	5.4629E-09
0	6	12	0	6	10	7.5947E-08
0	6	12	0	6	11	2.2537E-05
0	6	13	0	0	11	1.2966E-09
0	6	13	0	0	12	1.7061E-06
0	6	13	0	0	13	1.8761E-11
0	6	13	0	0	14	3.9107E-08
0	6	13	0	0	15	9.0204E-11
0	6	13	0	1	11	1.6888E-08
0	6	13	0	1	12	1.6903E-05
0	6	13	0	1	13	6.1474E-10
0	6	13	0	1	14	8.4770E-07
0	6	13	0	1	15	1.2030E-09
0	6	13	0	2	11	1.0330E-07
0	6	13	0	2	12	6.0834E-05
0	6	13	0	2	13	8.9534E-09
0	6	13	0	2	14	2.7489E-06
0	6	13	0	2	15	6.4045E-09
0	6	13	0	3	11	3.5327E-07
0	6	13	0	3	12	1.2481E-04
0	6	13	0	3	13	7.9142E-08
0	6	13	0	3	14	3.0999E-06
0	6	13	0	3	15	5.6972E-09
0	6	13	0	4	11	4.4200E-07
0	6	13	0	4	12	1.5772E-04
0	6	13	0	4	13	2.9591E-07
0	6	13	0	4	14	4.5897E-09
0	6	13	0	4	15	1.9903E-08
0	6	13	0	5	11	6.8561E-09
0	6	13	0	5	12	1.6379E-04
0	6	13	0	5	13	7.5088E-08
0	6	13	0	5	14	2.0273E-07
0	6	13	0	5	15	3.1292E-09
0	6	13	0	6	11	1.0098E-07
0	6	13	0	6	12	2.5742E-05
0	6	14	0	0	12	1.4098E-09
0	6	14	0	0	13	1.3502E-06
0	6	14	0	0	14	2.0687E-11
0	6	14	0	0	15	3.4362E-09
0	6	14	0	0	16	8.5418E-11
0	6	14	0	1	12	1.7806E-08
0	6	14	0	1	13	1.6621E-05
0	6	14	0	1	14	6.4702E-10
0	6	14	0	1	15	7.1149E-07
0	6	14	0	1	16	1.1745E-09
0	6	14	0	2	12	1.0463E-07
0	6	14	0	2	13	5.8701E-05
0	6	14	0	2	14	9.1790E-09
0	6	14	0	2	15	2.1488E-06
0	6	14	0	2	16	6.5197E-09
0	6	14	0	3	12	3.3596E-07
0	6	14	0	3	13	1.2092E-04
0	6	14	0	3	14	7.9289E-08
0	6	14	0	3	15	2.1848E-06
0	6	14	0	3	16	6.4742E-09
0	6	14	0	4	12	3.6155E-07
0	6	14	0	4	13	1.5549E-04
0	6	14	0	4	14	2.8397E-07
0	6	14	0	4	15	5.6828E-08
0	6	14	0	4	16	1.4998E-08
0	6	14	0	5	12	3.1106E-08
0	6	14	0	5	13	1.6842E-04
0	6	14	0	5	14	6.6305E-08
0	6	14	0	5	15	3.2174E-07
0	6	14	0	5	16	1.6902E-09
0	6	14	0	6	12	1.2868E-07
0	6	14	0	6	13	2.8665E-05
0	6	15	0	0	13	1.5023E-09
0	6	15	0	0	14	1.0620E-06
0	6	15	0	0	15	2.2703E-11
0	6	15	0	0	16	3.1135E-09
0	6	15	0	0	17	8.0290E-11
0	6	15	0	1	13	1.8416E-08
0	6	15	0	1	14	1.6026E-05
0	6	15	0	1	15	6.8013E-10
0	6	15	0	1	16	5.7400E-07
0	6	15	0	1	17	1.1349E-09
0	6	15	0	2	13	1.0394E-07
0	6	15	0	2	14	5.6089E-05
0	6	15	0	2	15	9.4085E-09
0	6	15	0	2	16	1.6533E-06
0	6	15	0	2	17	6.5196E-09
0	6	15	0	3	13	3.1227E-07
0	6	15	0	3	14	1.1624E-04
0	6	15	0	3	15	7.9345E-08
0	6	15	0	3	16	1.5045E-06
0	6	15	0	3	17	6.9496E-09
0	6	15	0	4	13	2.8097E-07
0	6	15	0	4	14	1.5193E-04
0	6	15	0	4	15	2.7112E-07
0	6	15	0	4	16	2.5748E-07
0	6	15	0	4	17	1.1377E-08
0	6	15	0	5	13	7.4051E-08
0	6	15	0	5	14	1.7157E-04
0	6	15	0	5	15	5.7774E-08
0	6	15	0	5	16	4.2216E-07
0	6	15	0	5	17	8.4989E-10
0	6	15	0	6	13	1.5794E-07
0	6	15	0	6	14	3.1204E-05
0	6	16	0	0	14	1.5719E-09
0	6	16	0	0	15	8.6570E-07
0	6	16	0	0	16	2.4807E-11
0	6	16	0	0	17	1.7233E-08
0	6	16	0	0	18	7.5051E-11
0	6	16	0	1	14	1.8708E-08
0	6	16	0	1	15	1.5146E-05
0	6	16	0	1	16	7.1402E-10
0	6	16	0	1	17	4.4275E-07
0	6	16	0	1	18	1.0877E-09
0	6	16	0	2	14	1.0134E-07
0	6	16	0	2	15	5.3030E-05
0	6	16	0	2	16	9.6422E-09
0	6	16	0	2	17	1.2397E-06
0	6	16	0	2	18	6.4235E-09
0	6	16	0	3	14	2.8333E-07
0	6	16	0	3	15	1.1089E-04
0	6	16	0	3	16	7.9291E-08
0	6	16	0	3	17	1.0017E-06
0	6	16	0	3	18	7.1293E-09
0	6	16	0	4	14	2.0435E-07
0	6	16	0	4	15	1.4728E-04
0	6	16	0	4	16	2.5736E-07
0	6	16	0	4	17	5.5043E-07
0	6	16	0	4	18	8.7034E-09
0	6	16	0	5	14	1.3581E-07
0	6	16	0	5	15	1.7328E-04
0	6	16	0	5	16	4.9602E-08
0	6	16	0	5	17	4.9246E-07
0	6	16	0	5	18	3.9058E-10
0	6	16	0	6	14	1.8741E-07
0	6	16	0	6	15	3.3272E-05
0	6	17	0	0	15	1.6175E-09
0	6	17	0	0	16	7.6937E-07
0	6	17	0	0	17	2.6996E-11
0	6	17	0	0	18	2.4920E-08
0	6	17	0	0	19	6.9879E-11
0	6	17	0	1	15	1.8686E-08
0	6	17	0	1	16	1.4062E-05
0	6	17	0	1	17	7.4875E-10
0	6	17	0	1	18	3.2868E-07
0	6	17	0	1	19	1.0361E-09
0	6	17	0	2	15	9.6974E-08
0	6	17	0	2	16	4.9587E-05
0	6	17	0	2	17	9.8812E-09
0	6	17	0	2	18	8.9726E-07
0	6	17	0	2	19	6.2497E-09
0	6	17	0	3	15	2.5043E-07
0	6	17	0	3	16	1.0497E-04
0	6	17	0	3	17	7.9110E-08
0	6	17	0	3	18	6.3287E-07
0	6	17	0	3	19	7.0390E-09
0	6	17	0	4	15	1.3554E-07
0	6	17	0	4	16	1.4174E-04
0	6	17	0	4	17	2.4271E-07
0	6	17	0	4	18	8.9232E-07
0	6	17	0	4	19	6.7236E-09
0	6	17	0	5	15	2.1532E-07
0	6	17	0	5	16	1.7358E-04
0	6	17	0	5	17	4.1886E-08
0	6	17	0	5	18	5.2926E-07
0	6	17	0	5	19	1.5953E-10
0	6	17	0	6	15	2.1559E-07
0	6	17	0	6	16	3.4809E-05
0	6	18	0	0	16	1.6388E-09
0	6	18	0	0	17	7.7191E-07
0	6	18	0	0	18	2.9274E-11
0	6	18	0	0	19	1.7748E-08
0	6	18	0	0	20	6.4902E-11
0	6	18	0	1	16	1.8363E-08
0	6	18	0	1	17	1.2891E-05
0	6	18	0	1	18	7.8450E-10
0	6	18	0	1	19	2.4023E-07
0	6	18	0	1	20	9.8248E-10
0	6	18	0	2	16	9.1069E-08
0	6	18	0	2	17	4.5878E-05
0	6	18	0	2	18	1.0127E-08
0	6	18	0	2	19	6.2348E-07
0	6	18	0	2	20	6.0142E-09
0	6	18	0	3	16	2.1493E-07
0	6	18	0	3	17	9.8550E-05
0	6	18	0	3	18	7.8782E-08
0	6	18	0	3	19	3.6726E-07
0	6	18	0	3	20	6.7168E-09
0	6	18	0	4	16	7.7995E-08
0	6	18	0	4	17	1.3550E-04
0	6	18	0	4	18	2.2720E-07
0	6	18	0	4	19	1.2495E-06
0	6	18	0	4	20	5.2480E-09
0	6	18	0	5	16	3.1039E-07
0	6	18	0	5	17	1.7251E-04
0	6	18	0	5	18	3.4711E-08
0	6	18	0	5	19	5.3490E-07
0	6	18	0	5	20	5.5374E-11
0	6	18	0	6	16	2.4096E-07
